0.0,1,0.31406249999999997,0.622222222222222,332.93500007130206,1280.0,720.0
0.0,1,0.3078125,0.616666666666666,443.764999974519,1280.0,720.0
0.0,1,0.25937499999999997,0.295833333333333,557.5300001073629,1280.0,720.0
0.0,1,0.15390625,0.09444444444444401,613.7900000903755,1280.0,720.0
0.0,1,0.15546875000000002,0.194444444444444,669.9500000104308,1280.0,720.0
0.0,1,0.61640625,0.25555555555555504,762.7149999607354,1280.0,720.0
0.0,1,0.765625,0.170833333333333,817.8499999921769,1280.0,720.0
0.0,1,0.69921875,0.398611111111111,874.4149999693036,1280.0,720.0
0.0,1,0.7351562500000001,0.33194444444444404,1045.5400000791997,1280.0,720.0
0.0,1,0.653125,0.6986111111111111,1212.485000025481,1280.0,720.0
0.0,1,0.72109375,0.6347222222222221,1267.5449999514967,1280.0,720.0
0.0,1,0.6375000000000001,0.626388888888888,1380.1899999380112,1280.0,720.0
0.0,1,0.11796875,0.7013888888888881,1550.4199999850243,1280.0,720.0
0.0,1,0.26796875000000003,0.8111111111111111,1662.2899998910725,1280.0,720.0
0.0,2,0.3328125,0.326388888888888,225.61000008136034,1280.0,720.0
0.0,2,0.12343749999999999,0.16805555555555501,280.7450001128018,1280.0,720.0
0.0,2,0.09453125,0.30416666666666603,336.86499996110797,1280.0,720.0
0.0,2,0.3125,0.36111111111111105,448.6100000794977,1280.0,720.0
0.0,2,0.33515625,0.3875,505.2150001283735,1280.0,720.0
0.0,2,0.30234375,0.240277777777777,561.9500000029802,1280.0,720.0
0.0,2,0.31796875,0.169444444444444,616.4750000461936,1280.0,720.0
0.0,2,0.278125,0.273611111111111,672.8149999398738,1280.0,720.0
0.0,2,0.2734375,0.7194444444444441,729.4499999843538,1280.0,720.0
0.0,2,0.10078125,0.595833333333333,840.9450000617653,1280.0,720.0
0.0,2,0.8812500000000001,0.868055555555555,1009.4250000547618,1280.0,720.0
0.0,3,0.29140625000000003,0.35972222222222205,226.35000012815,1280.0,720.0
0.0,3,0.0828125,0.322222222222222,280.61000001616776,1280.0,720.0
0.0,3,0.31171875,0.16527777777777702,338.2149999961257,1280.0,720.0
0.0,3,0.22578125000000002,0.20694444444444401,396.17000008001924,1280.0,720.0
0.0,3,0.23906249999999998,0.33333333333333304,450.98500000312924,1280.0,720.0
0.0,3,0.190625,0.34444444444444405,507.1750001516193,1280.0,720.0
0.0,3,0.27578125000000003,0.388888888888888,563.4200000204146,1280.0,720.0
0.0,3,0.8210937500000001,0.580555555555555,842.170000076294,1280.0,720.0
0.0,3,0.67109375,0.647222222222222,898.9000001456589,1280.0,720.0
0.0,3,0.7140624999999999,0.590277777777777,1009.6050000283867,1280.0,720.0
0.0,3,0.35625,0.6041666666666661,1121.7300000134856,1280.0,720.0
0.0,3,0.0984375,0.654166666666666,1237.0400000363588,1280.0,720.0
0.0,3,0.2796875,0.7583333333333331,1292.0150000136346,1280.0,720.0
0.0,3,0.196875,0.7125,1347.9200000874698,1280.0,720.0
0.0,3,0.29296875,0.623611111111111,1404.1049999650568,1280.0,720.0
0.0,3,0.28750000000000003,0.6291666666666661,1469.7350000496954,1280.0,720.0
0.0,3,0.23281249999999998,0.648611111111111,1593.7250000424683,1280.0,720.0
0.0,3,0.2265625,0.705555555555555,1646.68000000529,1280.0,720.0
0.0,3,0.2859375,0.644444444444444,1702.76500005275,1280.0,720.0
0.0,3,0.24296875,0.7027777777777771,1760.5100001674145,1280.0,720.0
0.0,3,0.146875,0.625,1871.2349999696016,1280.0,720.0
0.0,3,0.29296875,0.7930555555555551,1927.6050000917166,1280.0,720.0
0.0,3,0.18437499999999998,0.7305555555555551,1981.7650001496077,1280.0,720.0
0.0,3,0.234375,0.7263888888888881,2038.6650001164526,1280.0,720.0
0.0,4,0.29765625,0.280555555555555,224.3400001898408,1280.0,720.0
0.0,4,0.19140625,0.372222222222222,336.3100001588464,1280.0,720.0
0.0,4,0.2640625,0.398611111111111,448.91000003553927,1280.0,720.0
0.0,4,0.2625,0.231944444444444,504.8299999907613,1280.0,720.0
0.0,4,0.18437499999999998,0.38055555555555504,560.1800000295043,1280.0,720.0
0.0,4,0.29375,0.273611111111111,616.0150000359863,1280.0,720.0
0.0,4,0.653125,0.373611111111111,785.6850000098348,1280.0,720.0
0.0,4,0.6546875,0.384722222222222,839.9050000589341,1280.0,720.0
0.0,4,0.6625,0.39166666666666605,895.2550000976771,1280.0,720.0
0.0,4,0.71484375,0.25694444444444403,951.2000000104308,1280.0,720.0
0.0,4,0.78671875,0.375,1006.6550001502037,1280.0,720.0
0.0,4,0.7742187500000001,0.42361111111111105,1174.8099999967963,1280.0,720.0
0.0,4,0.6570312500000001,0.590277777777777,1233.6050001904368,1280.0,720.0
0.0,4,0.7375,0.643055555555555,1401.3650000561029,1280.0,720.0
0.0,4,0.19453125000000002,0.6277777777777771,1570.280000101775,1280.0,720.0
0.0,4,0.18593749999999998,0.586111111111111,1626.3449999969453,1280.0,720.0
0.0,4,0.3203125,0.648611111111111,1684.320000000298,1280.0,720.0
0.0,4,0.24140625000000002,0.6930555555555551,1741.4650002028793,1280.0,720.0
0.0,4,0.28281249999999997,0.772222222222222,1797.9000001214445,1280.0,720.0
0.0,4,0.27890625,0.652777777777777,1852.9600000474602,1280.0,720.0
0.0,4,0.23984375,0.748611111111111,1908.2049999851733,1280.0,720.0
0.0,4,0.1328125,0.266666666666666,2164.0550000593066,1280.0,720.0
0.0,4,0.23046875,0.36111111111111105,2219.3850001785904,1280.0,720.0
0.0,4,0.20546875,0.23055555555555501,2274.500000057742,1280.0,720.0
0.0,4,0.284375,0.40972222222222204,2330.3700000979006,1280.0,720.0
0.0,4,0.27421875,0.41111111111111104,2553.2250001560897,1280.0,720.0
0.0,4,0.309375,0.33472222222222203,2609.2950000893325,1280.0,720.0
0.0,4,0.23828125,0.41111111111111104,2665.9700002055615,1280.0,720.0
0.0,4,0.11015625,0.3875,2832.115000113845,1280.0,720.0
0.0,4,0.21796875000000002,0.18194444444444402,2887.4050001613796,1280.0,720.0
0.0,4,0.25,0.401388888888888,2944.795000134036,1280.0,720.0
0.0,4,0.16875,0.748611111111111,3112.4100000597537,1280.0,720.0
0.0,4,0.21718749999999998,0.6388888888888881,3169.274999992922,1280.0,720.0
0.0,4,0.2109375,0.579166666666666,3280.8250000234693,1280.0,720.0
0.0,4,0.16328125000000002,0.618055555555555,3339.145000092685,1280.0,720.0
0.0,4,0.0890625,0.22083333333333302,3395.4000000376254,1280.0,720.0
0.0,4,0.19375,0.22916666666666602,3450.870000058785,1280.0,720.0
0.0,4,0.33515625,0.372222222222222,3508.4150000475347,1280.0,720.0
0.0,4,0.19609375,0.25555555555555504,3563.94000002183,1280.0,720.0
0.0,4,0.28750000000000003,0.416666666666666,3619.6800000034273,1280.0,720.0
